symbol,entry_time,entry_price,direction,exit_time,exit_price,exit_reason,R_outcome
NEARUSDT,2026-05-05T06:15:00+00:00,1.2714,SHORT,2026-05-05T07:30:00+00:00,1.27904544116046,SL,-1.0
INJUSDT,2026-05-05T17:15:00+00:00,3.755,LONG,2026-05-05T17:45:00+00:00,3.7369284769142177,SL,-1.0
DOGEUSDT,2026-05-05T21:30:00+00:00,0.11394,LONG,2026-05-05T22:00:00+00:00,0.11608346010629411,TP2,2.0
LTCUSDT,2026-05-06T03:15:00+00:00,56.65,LONG,2026-05-06T08:00:00+00:00,57.38452633384786,TP2,2.0
ARBUSDT,2026-05-06T05:15:00+00:00,0.12078,LONG,2026-05-06T08:45:00+00:00,0.12375167985330168,TP2,2.0
SOLUSDT,2026-05-06T05:15:00+00:00,86.99,LONG,2026-05-06T08:30:00+00:00,88.2089576700057,TP2,2.0
TIAUSDT,2026-05-06T05:15:00+00:00,0.3726,LONG,2026-05-06T06:15:00+00:00,0.36794816214151055,SL,-1.0
ADAUSDT,2026-05-06T16:30:00+00:00,0.2669,LONG,2026-05-06T18:00:00+00:00,0.26461252295729826,SL,-1.0
DOTUSDT,2026-05-06T22:30:00+00:00,1.3124,LONG,2026-05-06T23:00:00+00:00,1.3043989067538992,SL,-1.0
OPUSDT,2026-05-07T01:15:00+00:00,0.1436,LONG,2026-05-07T01:30:00+00:00,0.1403602441440825,SL,-1.0
DOGEUSDT,2026-05-07T09:45:00+00:00,0.11129,SHORT,2026-05-07T13:45:00+00:00,0.1100302266885132,TP2,2.0
UNIUSDT,2026-05-07T10:30:00+00:00,3.469,LONG,2026-05-07T13:45:00+00:00,3.440546864013988,SL,-1.0
SUIUSDT,2026-05-07T11:00:00+00:00,0.9943,LONG,2026-05-07T13:30:00+00:00,0.9857666186616798,SL,-1.0
ATOMUSDT,2026-05-07T12:30:00+00:00,1.9186,LONG,2026-05-07T13:45:00+00:00,1.9114674210088205,SL,-1.0
BNBUSDT,2026-05-07T19:30:00+00:00,643.1,LONG,2026-05-07T21:00:00+00:00,641.2978794096424,SL,-1.0
TIAUSDT,2026-05-07T19:30:00+00:00,0.3864,LONG,2026-05-07T21:00:00+00:00,0.3813621588072887,SL,-1.0
LINKUSDT,2026-05-07T20:00:00+00:00,9.916,LONG,2026-05-07T20:30:00+00:00,9.860512053698464,SL,-1.0
XRPUSDT,2026-05-07T21:30:00+00:00,1.384,SHORT,2026-05-08T07:45:00+00:00,1.384,TP1,0.75
SUIUSDT,2026-05-08T00:30:00+00:00,0.9661,SHORT,2026-05-08T02:45:00+00:00,0.9661,TP1,0.75
APTUSDT,2026-05-08T03:15:00+00:00,1.0419,LONG,2026-05-08T17:30:00+00:00,1.083001749437063,TP2,2.0
INJUSDT,2026-05-08T03:15:00+00:00,3.872,LONG,2026-05-08T07:45:00+00:00,4.005722109870419,TP2,2.0
ADAUSDT,2026-05-08T04:15:00+00:00,0.2625,LONG,2026-05-08T06:00:00+00:00,0.2608159904830243,SL,-1.0
OPUSDT,2026-05-08T04:45:00+00:00,0.14882,LONG,2026-05-08T05:15:00+00:00,0.14780408150286622,SL,-1.0
SOLUSDT,2026-05-08T15:30:00+00:00,89.13,LONG,2026-05-08T17:30:00+00:00,91.27445632974263,TP2,2.0
NEARUSDT,2026-05-08T18:45:00+00:00,1.5661,LONG,2026-05-08T21:15:00+00:00,1.598218922201108,TP2,2.0
SUIUSDT,2026-05-08T20:15:00+00:00,1.0246,LONG,2026-05-08T21:00:00+00:00,1.018284743490914,SL,-1.0
TIAUSDT,2026-05-08T20:15:00+00:00,0.4472,LONG,2026-05-09T07:00:00+00:00,0.4355253231820596,SL,-1.0
AVAXUSDT,2026-05-08T23:45:00+00:00,9.899,LONG,2026-05-09T01:00:00+00:00,10.016774264471966,TP2,2.0
ARBUSDT,2026-05-09T00:30:00+00:00,0.14432,LONG,2026-05-09T09:15:00+00:00,0.14432,TP1,0.75
ATOMUSDT,2026-05-09T11:00:00+00:00,1.9671,LONG,2026-05-09T12:30:00+00:00,1.960871036751202,SL,-1.0
SOLUSDT,2026-05-09T18:15:00+00:00,93.5,LONG,2026-05-09T23:30:00+00:00,92.98980709025871,SL,-1.0
UNIUSDT,2026-05-09T19:45:00+00:00,3.716,LONG,2026-05-09T22:30:00+00:00,3.769911075362229,TP2,2.0
DOGEUSDT,2026-05-10T02:30:00+00:00,0.10851,SHORT,2026-05-10T08:00:00+00:00,0.10884952172418834,SL,-1.0
ARBUSDT,2026-05-10T13:30:00+00:00,0.1436,LONG,2026-05-10T14:15:00+00:00,0.14211336330974658,SL,-1.0
DOTUSDT,2026-05-10T15:00:00+00:00,1.3613,LONG,2026-05-10T16:15:00+00:00,1.3821355941329918,TP2,2.0
OPUSDT,2026-05-10T22:00:00+00:00,0.16288,LONG,2026-05-11T00:45:00+00:00,0.16039794680515604,SL,-1.0
AVAXUSDT,2026-05-11T07:45:00+00:00,10.087,LONG,2026-05-11T08:15:00+00:00,10.03127951944629,SL,-1.0
SOLUSDT,2026-05-11T11:15:00+00:00,95.17,LONG,2026-05-11T12:00:00+00:00,94.86363089981076,SL,-1.0
DOGEUSDT,2026-05-11T15:45:00+00:00,0.11086,LONG,2026-05-12T08:00:00+00:00,0.10961860839319362,SL,-1.0
ETHUSDT,2026-05-11T18:00:00+00:00,2340.06,LONG,2026-05-12T01:00:00+00:00,2327.217980643136,SL,-1.0
LINKUSDT,2026-05-11T19:00:00+00:00,10.629,LONG,2026-05-11T21:30:00+00:00,10.578868803245,SL,-1.0
DOTUSDT,2026-05-11T19:30:00+00:00,1.3727,LONG,2026-05-11T22:00:00+00:00,1.364278614550834,SL,-1.0
ATOMUSDT,2026-05-12T04:45:00+00:00,2.0187,LONG,2026-05-12T05:45:00+00:00,2.0529837372977666,TP2,2.0
LTCUSDT,2026-05-12T11:00:00+00:00,57.84,SHORT,2026-05-12T13:00:00+00:00,57.84,TP1,0.75
ARBUSDT,2026-05-12T13:45:00+00:00,0.13642,SHORT,2026-05-13T01:00:00+00:00,0.13850024217551926,SL,-1.0
NEARUSDT,2026-05-12T23:45:00+00:00,1.6073,LONG,2026-05-13T01:15:00+00:00,1.6686994144221807,TP2,2.0
INJUSDT,2026-05-13T05:15:00+00:00,5.119,LONG,2026-05-13T08:00:00+00:00,5.511077251899307,TP2,2.0
DOGEUSDT,2026-05-13T06:00:00+00:00,0.11233,LONG,2026-05-13T07:15:00+00:00,0.11150489720987393,SL,-1.0
SUIUSDT,2026-05-13T07:00:00+00:00,1.2592,LONG,2026-05-13T08:30:00+00:00,1.2365292779559633,SL,-1.0
LTCUSDT,2026-05-13T19:00:00+00:00,56.86,SHORT,2026-05-13T22:30:00+00:00,56.86,TP1,0.75
ADAUSDT,2026-05-13T21:00:00+00:00,0.2638,SHORT,2026-05-13T23:00:00+00:00,0.26532559959514634,SL,-1.0
ARBUSDT,2026-05-13T21:00:00+00:00,0.13204,SHORT,2026-05-14T03:15:00+00:00,0.1292454578089161,TP2,2.0
DOTUSDT,2026-05-13T22:15:00+00:00,1.3227,SHORT,2026-05-13T23:00:00+00:00,1.3340588855015751,SL,-1.0
APTUSDT,2026-05-14T02:30:00+00:00,1.0427,SHORT,2026-05-14T03:15:00+00:00,1.0251875283312053,TP2,2.0
OPUSDT,2026-05-14T02:45:00+00:00,0.14559,SHORT,2026-05-14T05:00:00+00:00,0.14559,TP1,0.75
SUIUSDT,2026-05-14T04:15:00+00:00,1.2004,SHORT,2026-05-14T05:15:00+00:00,1.219237181378277,SL,-1.0
SOLUSDT,2026-05-14T08:45:00+00:00,91.02,SHORT,2026-05-14T10:00:00+00:00,91.02,TP1,0.75
ATOMUSDT,2026-05-14T09:30:00+00:00,2.0099,SHORT,2026-05-14T11:45:00+00:00,2.0099,TP1,0.75
NEARUSDT,2026-05-14T12:15:00+00:00,1.5567,SHORT,2026-05-14T12:45:00+00:00,1.568904311836275,SL,-1.0
ETHUSDT,2026-05-14T13:45:00+00:00,2248.03,SHORT,2026-05-14T14:15:00+00:00,2265.1785231840986,SL,-1.0
BTCUSDT,2026-05-14T21:15:00+00:00,81377.9,LONG,2026-05-14T23:45:00+00:00,81080.55658382998,SL,-1.0
AVAXUSDT,2026-05-14T21:30:00+00:00,9.998,LONG,2026-05-14T23:00:00+00:00,9.926860364716259,SL,-1.0
ETHUSDT,2026-05-14T22:00:00+00:00,2298.78,LONG,2026-05-14T23:45:00+00:00,2287.68480084673,SL,-1.0
TIAUSDT,2026-05-15T00:00:00+00:00,0.4659,LONG,2026-05-15T01:30:00+00:00,0.4623806990211133,SL,-1.0
ARBUSDT,2026-05-15T00:30:00+00:00,0.13157,SHORT,2026-05-15T05:30:00+00:00,0.1285786722628275,TP2,2.0
DOGEUSDT,2026-05-15T02:30:00+00:00,0.11606,LONG,2026-05-15T04:15:00+00:00,0.11519891761712284,SL,-1.0
APTUSDT,2026-05-15T08:15:00+00:00,1.0124,SHORT,2026-05-15T10:45:00+00:00,1.021953001045275,SL,-1.0
TIAUSDT,2026-05-15T08:15:00+00:00,0.4418,SHORT,2026-05-15T10:45:00+00:00,0.44749265931625615,SL,-1.0
ATOMUSDT,2026-05-15T18:45:00+00:00,1.9458,SHORT,2026-05-16T00:00:00+00:00,1.9211969515262464,TP2,2.0
AVAXUSDT,2026-05-15T19:00:00+00:00,9.537,SHORT,2026-05-16T06:45:00+00:00,9.365621904332162,TP2,2.0
DOTUSDT,2026-05-15T19:00:00+00:00,1.3179,SHORT,2026-05-16T04:30:00+00:00,1.295323302121195,TP2,2.0
OPUSDT,2026-05-15T19:00:00+00:00,0.13724,SHORT,2026-05-16T06:15:00+00:00,0.13431495241046532,TP2,2.0
SOLUSDT,2026-05-15T19:00:00+00:00,89.45,SHORT,2026-05-16T04:30:00+00:00,88.2336835436736,TP2,2.0
UNIUSDT,2026-05-15T19:00:00+00:00,3.609,SHORT,2026-05-16T06:15:00+00:00,3.53915543155658,TP2,2.0
DOGEUSDT,2026-05-16T01:00:00+00:00,0.11272,SHORT,2026-05-16T06:45:00+00:00,0.1103276310608344,TP2,2.0
SUIUSDT,2026-05-16T02:30:00+00:00,1.0908,SHORT,2026-05-16T03:00:00+00:00,1.0950352865841926,SL,-1.0
NEARUSDT,2026-05-16T11:15:00+00:00,1.4946,SHORT,2026-05-16T14:45:00+00:00,1.4946,TP1,0.75
UNIUSDT,2026-05-16T19:45:00+00:00,3.505,SHORT,2026-05-17T00:45:00+00:00,3.469399917045441,TP2,2.0
INJUSDT,2026-05-16T23:45:00+00:00,4.726,SHORT,2026-05-17T00:00:00+00:00,4.745348560926613,SL,-1.0
DOGEUSDT,2026-05-17T17:45:00+00:00,0.10988,SHORT,2026-05-17T19:00:00+00:00,0.11046467718114844,SL,-1.0
ADAUSDT,2026-05-18T03:45:00+00:00,0.25,SHORT,2026-05-18T05:00:00+00:00,0.25150718240157965,SL,-1.0
OPUSDT,2026-05-18T03:45:00+00:00,0.12821,SHORT,2026-05-18T07:15:00+00:00,0.12626058146417554,TP2,2.0
INJUSDT,2026-05-18T18:45:00+00:00,4.592,SHORT,2026-05-18T19:00:00+00:00,4.65999921687859,SL,-1.0
XRPUSDT,2026-05-18T23:45:00+00:00,1.3893,SHORT,2026-05-19T00:15:00+00:00,1.39545947843126,SL,-1.0
APTUSDT,2026-05-19T03:45:00+00:00,0.9434,SHORT,2026-05-19T06:00:00+00:00,0.9485699306676754,SL,-1.0
NEARUSDT,2026-05-19T06:30:00+00:00,1.6227,LONG,2026-05-19T10:00:00+00:00,1.6227,TP1,0.75
DOGEUSDT,2026-05-19T08:00:00+00:00,0.10479,SHORT,2026-05-19T14:15:00+00:00,0.10330161373938426,TP2,2.0
ADAUSDT,2026-05-19T08:45:00+00:00,0.2513,SHORT,2026-05-19T11:30:00+00:00,0.2481208265121446,TP2,2.0
ARBUSDT,2026-05-19T09:15:00+00:00,0.11585,SHORT,2026-05-20T09:15:00+00:00,0.11314,timeout,0.75
OPUSDT,2026-05-19T13:15:00+00:00,0.12709,SHORT,2026-05-19T13:30:00+00:00,0.12800003223577974,SL,-1.0
SOLUSDT,2026-05-19T14:00:00+00:00,84.34,SHORT,2026-05-19T16:45:00+00:00,84.87553764708504,SL,-1.0
UNIUSDT,2026-05-19T17:15:00+00:00,3.465,SHORT,2026-05-19T18:00:00+00:00,3.4854163619692238,SL,-1.0
ETHUSDT,2026-05-19T18:15:00+00:00,2111.94,SHORT,2026-05-20T05:00:00+00:00,2125.077418288495,SL,-1.0
SUIUSDT,2026-05-19T18:15:00+00:00,1.0553,SHORT,2026-05-19T21:00:00+00:00,1.0647457833246001,SL,-1.0
INJUSDT,2026-05-20T01:00:00+00:00,4.948,LONG,2026-05-20T01:15:00+00:00,4.901405167503182,SL,-1.0
AVAXUSDT,2026-05-20T01:15:00+00:00,9.063,SHORT,2026-05-20T03:15:00+00:00,9.123296854297706,SL,-1.0
ATOMUSDT,2026-05-20T09:00:00+00:00,2.0073,SHORT,2026-05-20T16:00:00+00:00,2.0234639458739005,SL,-1.0
BTCUSDT,2026-05-20T16:30:00+00:00,77299.9,LONG,2026-05-21T10:15:00+00:00,77299.9,TP1,0.75
ARBUSDT,2026-05-20T17:45:00+00:00,0.11268,SHORT,2026-05-20T22:00:00+00:00,0.1099561514679179,TP2,2.0
SOLUSDT,2026-05-20T20:45:00+00:00,86.14,LONG,2026-05-20T22:00:00+00:00,85.75270730774642,SL,-1.0
LINKUSDT,2026-05-20T21:00:00+00:00,9.655,LONG,2026-05-20T21:15:00+00:00,9.630584528965953,SL,-1.0
DOTUSDT,2026-05-20T21:30:00+00:00,1.2539,LONG,2026-05-20T22:00:00+00:00,1.249309349515026,SL,-1.0
SUIUSDT,2026-05-21T05:00:00+00:00,1.1315,LONG,2026-05-21T05:30:00+00:00,1.1152016547936014,SL,-1.0
OPUSDT,2026-05-21T07:30:00+00:00,0.13019,LONG,2026-05-21T10:15:00+00:00,0.12894120303617115,SL,-1.0
APTUSDT,2026-05-21T08:00:00+00:00,0.9694,LONG,2026-05-21T10:15:00+00:00,0.9563716363830733,SL,-1.0
ADAUSDT,2026-05-21T09:30:00+00:00,0.2489,SHORT,2026-05-21T15:15:00+00:00,0.2489,TP1,0.75
NEARUSDT,2026-05-21T10:30:00+00:00,1.7507,LONG,2026-05-21T13:30:00+00:00,1.7239006628142164,SL,-1.0
XRPUSDT,2026-05-21T15:30:00+00:00,1.3608,SHORT,2026-05-21T17:00:00+00:00,1.3671593326170732,SL,-1.0
ETHUSDT,2026-05-21T16:30:00+00:00,2123.12,SHORT,2026-05-21T17:00:00+00:00,2138.265460427933,SL,-1.0
UNIUSDT,2026-05-21T19:30:00+00:00,3.615,LONG,2026-05-21T22:00:00+00:00,3.598466318497529,SL,-1.0
AVAXUSDT,2026-05-21T19:45:00+00:00,9.488,LONG,2026-05-21T23:15:00+00:00,9.43214565856922,SL,-1.0
BNBUSDT,2026-05-21T19:45:00+00:00,657.7,LONG,2026-05-22T05:15:00+00:00,657.7,TP1,0.75
INJUSDT,2026-05-21T19:45:00+00:00,5.238,LONG,2026-05-22T00:30:00+00:00,5.132064342459478,SL,-1.0
ARBUSDT,2026-05-21T21:45:00+00:00,0.11385,SHORT,2026-05-22T03:15:00+00:00,0.11385,TP1,0.75
ATOMUSDT,2026-05-22T08:15:00+00:00,2.1349,LONG,2026-05-22T08:30:00+00:00,2.116720809020487,SL,-1.0
SOLUSDT,2026-05-22T10:30:00+00:00,87.06,LONG,2026-05-22T11:15:00+00:00,86.85138776574524,SL,-1.0
ADAUSDT,2026-05-22T11:30:00+00:00,0.2514,LONG,2026-05-22T12:00:00+00:00,0.2532878788056398,TP2,2.0
XRPUSDT,2026-05-22T18:30:00+00:00,1.3452,SHORT,2026-05-23T07:45:00+00:00,1.3166606489735557,TP2,2.0
ETHUSDT,2026-05-22T23:15:00+00:00,2068.01,SHORT,2026-05-23T07:45:00+00:00,2035.2231233122607,TP2,2.0
DOGEUSDT,2026-05-23T11:45:00+00:00,0.0992,SHORT,2026-05-23T13:15:00+00:00,0.09978819788763511,SL,-1.0
ATOMUSDT,2026-05-23T12:15:00+00:00,2.0102,SHORT,2026-05-23T13:00:00+00:00,2.0307258301455167,SL,-1.0
NEARUSDT,2026-05-23T20:00:00+00:00,2.4017,LONG,2026-05-24T05:15:00+00:00,2.3370773854483744,SL,-1.0
ARBUSDT,2026-05-24T04:15:00+00:00,0.10873,SHORT,2026-05-24T07:00:00+00:00,0.10935900187865642,SL,-1.0
ATOMUSDT,2026-05-24T07:45:00+00:00,2.0985,LONG,2026-05-24T10:30:00+00:00,2.0985,TP1,0.75
INJUSDT,2026-05-24T09:30:00+00:00,5.229,LONG,2026-05-24T12:15:00+00:00,5.147550121411542,SL,-1.0
UNIUSDT,2026-05-24T18:15:00+00:00,3.382,SHORT,2026-05-24T21:30:00+00:00,3.335479222099506,TP2,2.0
OPUSDT,2026-05-24T19:15:00+00:00,0.12617,SHORT,2026-05-24T21:15:00+00:00,0.12474238447577977,TP2,2.0
ATOMUSDT,2026-05-24T20:00:00+00:00,2.0349,SHORT,2026-05-24T21:30:00+00:00,2.0029009167918703,TP2,2.0
INJUSDT,2026-05-25T10:00:00+00:00,5.259,LONG,2026-05-25T11:00:00+00:00,5.431647252722627,TP2,2.0
APTUSDT,2026-05-25T13:30:00+00:00,0.9644,LONG,2026-05-25T14:15:00+00:00,0.9765363362263331,TP2,2.0
ATOMUSDT,2026-05-25T14:00:00+00:00,2.139,LONG,2026-05-25T19:00:00+00:00,2.139,TP1,0.75
AVAXUSDT,2026-05-25T16:30:00+00:00,9.455,LONG,2026-05-25T18:45:00+00:00,9.400421325558167,SL,-1.0
UNIUSDT,2026-05-25T18:15:00+00:00,3.361,SHORT,2026-05-26T00:30:00+00:00,3.2999280663277206,TP2,2.0
TIAUSDT,2026-05-26T01:45:00+00:00,0.4694,LONG,2026-05-26T09:30:00+00:00,0.4694,TP1,0.75
ADAUSDT,2026-05-26T06:45:00+00:00,0.242,SHORT,2026-05-26T07:15:00+00:00,0.24063709467653516,TP2,2.0
ARBUSDT,2026-05-26T12:45:00+00:00,0.11223,LONG,2026-05-26T13:30:00+00:00,0.11111820070647387,SL,-1.0
ETHUSDT,2026-05-26T12:45:00+00:00,2125.65,LONG,2026-05-26T13:15:00+00:00,2117.873368202565,SL,-1.0
LINKUSDT,2026-05-26T12:45:00+00:00,9.592,LONG,2026-05-26T13:15:00+00:00,9.556634586850592,SL,-1.0
APTUSDT,2026-05-26T14:15:00+00:00,1.0085,LONG,2026-05-26T14:30:00+00:00,0.9918904159880273,SL,-1.0
BNBUSDT,2026-05-26T14:45:00+00:00,662.4,LONG,2026-05-26T15:30:00+00:00,660.0984298186389,SL,-1.0
LTCUSDT,2026-05-26T19:00:00+00:00,51.68,SHORT,2026-05-26T21:15:00+00:00,52.000853629847796,SL,-1.0
SOLUSDT,2026-05-26T19:00:00+00:00,83.42,SHORT,2026-05-26T19:30:00+00:00,83.90082917374743,SL,-1.0
XRPUSDT,2026-05-26T19:45:00+00:00,1.3311,SHORT,2026-05-27T05:00:00+00:00,1.3311,TP1,0.75
DOGEUSDT,2026-05-26T21:00:00+00:00,0.10064,SHORT,2026-05-27T00:30:00+00:00,0.10136232602818654,SL,-1.0
DOTUSDT,2026-05-26T21:00:00+00:00,1.2441,SHORT,2026-05-26T21:30:00+00:00,1.2543497112626028,SL,-1.0
UNIUSDT,2026-05-26T21:45:00+00:00,3.241,SHORT,2026-05-27T00:00:00+00:00,3.267059121562742,SL,-1.0
AVAXUSDT,2026-05-26T22:30:00+00:00,9.135,SHORT,2026-05-27T00:45:00+00:00,9.178609864820237,SL,-1.0
ADAUSDT,2026-05-27T10:30:00+00:00,0.2395,SHORT,2026-05-27T12:15:00+00:00,0.24084362392691033,SL,-1.0
SUIUSDT,2026-05-27T14:00:00+00:00,0.9943,SHORT,2026-05-27T15:00:00+00:00,1.0040727124682054,SL,-1.0
TIAUSDT,2026-05-27T14:45:00+00:00,0.4588,LONG,2026-05-27T18:00:00+00:00,0.44863026427941866,SL,-1.0
BTCUSDT,2026-05-27T17:00:00+00:00,74933.4,SHORT,2026-05-28T03:15:00+00:00,73690.06482937165,TP2,2.0
NEARUSDT,2026-05-27T17:00:00+00:00,2.5264,SHORT,2026-05-27T18:45:00+00:00,2.579107241406683,SL,-1.0
ARBUSDT,2026-05-27T20:30:00+00:00,0.10935,LONG,2026-05-27T21:30:00+00:00,0.10840807441046703,SL,-1.0
ETHUSDT,2026-05-27T21:00:00+00:00,2058.39,SHORT,2026-05-27T21:30:00+00:00,2040.7079175526046,TP2,2.0
LINKUSDT,2026-05-27T21:15:00+00:00,9.297,SHORT,2026-05-27T21:30:00+00:00,9.174767568189429,TP2,2.0
NEARUSDT,2026-05-27T21:45:00+00:00,2.5667,LONG,2026-05-27T23:00:00+00:00,2.518094780292525,SL,-1.0
ARBUSDT,2026-05-27T23:15:00+00:00,0.10665,SHORT,2026-05-28T02:00:00+00:00,0.10665,TP1,0.75
DOTUSDT,2026-05-27T23:15:00+00:00,1.2235,SHORT,2026-05-28T04:00:00+00:00,1.1926800338916799,TP2,2.0
ATOMUSDT,2026-05-28T00:00:00+00:00,2.1224,SHORT,2026-05-28T02:15:00+00:00,2.13426454449707,SL,-1.0
LTCUSDT,2026-05-28T01:15:00+00:00,51.74,SHORT,2026-05-28T03:45:00+00:00,50.89230513549123,TP2,2.0
INJUSDT,2026-05-28T02:15:00+00:00,5.46,SHORT,2026-05-28T03:15:00+00:00,5.3245339744098175,TP2,2.0
APTUSDT,2026-05-28T08:15:00+00:00,0.9115,SHORT,2026-05-28T09:00:00+00:00,0.9189609518855087,SL,-1.0
OPUSDT,2026-05-28T08:15:00+00:00,0.11724,SHORT,2026-05-28T09:15:00+00:00,0.11790370771400126,SL,-1.0
XRPUSDT,2026-05-28T10:45:00+00:00,1.288,SHORT,2026-05-28T13:00:00+00:00,1.2943900641442723,SL,-1.0
ADAUSDT,2026-05-28T15:00:00+00:00,0.2309,SHORT,2026-05-28T15:30:00+00:00,0.23270555058560366,SL,-1.0
SUIUSDT,2026-05-29T02:15:00+00:00,0.9235,SHORT,2026-05-29T11:45:00+00:00,0.8998565031589546,TP2,2.0
INJUSDT,2026-05-29T03:15:00+00:00,5.575,SHORT,2026-05-29T04:15:00+00:00,5.667232107384296,SL,-1.0
ARBUSDT,2026-05-29T05:15:00+00:00,0.1042,SHORT,2026-05-29T06:00:00+00:00,0.10499743648665491,SL,-1.0
DOGEUSDT,2026-05-29T08:45:00+00:00,0.09948,SHORT,2026-05-29T09:00:00+00:00,0.099764527385963,SL,-1.0
TIAUSDT,2026-05-29T08:45:00+00:00,0.4177,SHORT,2026-05-29T09:15:00+00:00,0.42231196945403693,SL,-1.0
APTUSDT,2026-05-29T10:00:00+00:00,0.925,SHORT,2026-05-29T12:30:00+00:00,0.9045378707491143,TP2,2.0
LTCUSDT,2026-05-29T21:30:00+00:00,51.94,LONG,2026-05-30T21:30:00+00:00,52.54,timeout,0.75
ADAUSDT,2026-05-29T23:00:00+00:00,0.2319,SHORT,2026-05-30T00:30:00+00:00,0.23403943951991352,SL,-1.0
DOGEUSDT,2026-05-30T05:30:00+00:00,0.10118,LONG,2026-05-30T09:00:00+00:00,0.10072636051992616,SL,-1.0
XRPUSDT,2026-05-30T05:30:00+00:00,1.3448,LONG,2026-05-30T11:15:00+00:00,1.336431559337527,SL,-1.0
AVAXUSDT,2026-05-30T07:30:00+00:00,8.895,SHORT,2026-05-30T13:45:00+00:00,8.94793746710009,SL,-1.0
BNBUSDT,2026-05-30T09:15:00+00:00,672.3,LONG,2026-05-30T14:15:00+00:00,680.6843851126473,TP2,2.0
OPUSDT,2026-05-30T13:15:00+00:00,0.1207,SHORT,2026-05-30T14:15:00+00:00,0.12136742872146838,SL,-1.0
TIAUSDT,2026-05-30T14:30:00+00:00,0.4137,SHORT,2026-05-30T18:45:00+00:00,0.4172069624749703,SL,-1.0
ARBUSDT,2026-05-31T02:15:00+00:00,0.10398,SHORT,2026-05-31T03:30:00+00:00,0.10471948265881287,SL,-1.0
DOTUSDT,2026-05-31T02:15:00+00:00,1.1914,SHORT,2026-05-31T04:15:00+00:00,1.1990214704381745,SL,-1.0
UNIUSDT,2026-05-31T02:15:00+00:00,3.049,SHORT,2026-05-31T13:15:00+00:00,3.049,TP1,0.75
INJUSDT,2026-05-31T08:30:00+00:00,6.536,LONG,2026-05-31T10:15:00+00:00,6.465321292859936,SL,-1.0
APTUSDT,2026-05-31T11:15:00+00:00,0.9401,LONG,2026-05-31T14:00:00+00:00,0.9331639060865358,SL,-1.0
ATOMUSDT,2026-05-31T13:30:00+00:00,1.9839,SHORT,2026-05-31T15:30:00+00:00,1.9415085942953292,TP2,2.0
SUIUSDT,2026-05-31T18:00:00+00:00,0.8742,SHORT,2026-05-31T19:00:00+00:00,0.8796092121171337,SL,-1.0
XRPUSDT,2026-06-01T03:45:00+00:00,1.3303,SHORT,2026-06-01T04:45:00+00:00,1.3168913847690895,TP2,2.0
LTCUSDT,2026-06-01T04:00:00+00:00,51.83,SHORT,2026-06-01T07:45:00+00:00,51.04680063345288,TP2,2.0
NEARUSDT,2026-06-01T08:45:00+00:00,2.3118,SHORT,2026-06-01T10:00:00+00:00,2.3369615406962336,SL,-1.0
ARBUSDT,2026-06-01T09:15:00+00:00,0.10097,SHORT,2026-06-01T13:45:00+00:00,0.0984825701947541,TP2,2.0
ADAUSDT,2026-06-01T10:00:00+00:00,0.2308,SHORT,2026-06-01T13:45:00+00:00,0.22728093706045294,TP2,2.0
INJUSDT,2026-06-01T13:30:00+00:00,6.789,LONG,2026-06-01T16:00:00+00:00,7.108922331249342,TP2,2.0
ATOMUSDT,2026-06-01T20:00:00+00:00,1.9102,SHORT,2026-06-02T01:30:00+00:00,1.8736392862944724,TP2,2.0
NEARUSDT,2026-06-01T22:15:00+00:00,2.6781,LONG,2026-06-02T00:15:00+00:00,2.6031109384824505,SL,-1.0
UNIUSDT,2026-06-01T23:15:00+00:00,2.972,SHORT,2026-06-01T23:30:00+00:00,2.9867356462532015,SL,-1.0
AVAXUSDT,2026-06-02T13:00:00+00:00,8.674,SHORT,2026-06-02T14:15:00+00:00,8.55129345251909,TP2,2.0
DOTUSDT,2026-06-02T13:00:00+00:00,1.1343,SHORT,2026-06-02T14:15:00+00:00,1.1103247810707222,TP2,2.0
ARBUSDT,2026-06-02T18:15:00+00:00,0.09491,SHORT,2026-06-03T03:30:00+00:00,0.09052257276765421,TP2,2.0
ETHUSDT,2026-06-02T19:15:00+00:00,1903.2,SHORT,2026-06-02T23:15:00+00:00,1849.4073208878822,TP2,2.0
LTCUSDT,2026-06-02T19:15:00+00:00,47.93,SHORT,2026-06-02T21:00:00+00:00,48.46972221856409,SL,-1.0
LINKUSDT,2026-06-03T01:30:00+00:00,8.348,SHORT,2026-06-03T04:30:00+00:00,8.348,TP1,0.75
OPUSDT,2026-06-03T03:00:00+00:00,0.11832,SHORT,2026-06-03T04:15:00+00:00,0.11832,TP1,0.75
BTCUSDT,2026-06-03T13:15:00+00:00,66805.7,SHORT,2026-06-03T19:45:00+00:00,65481.1539066166,TP2,2.0
SOLUSDT,2026-06-03T13:15:00+00:00,74.74,SHORT,2026-06-03T16:15:00+00:00,72.55230595136037,TP2,2.0
AVAXUSDT,2026-06-03T14:15:00+00:00,8.247,SHORT,2026-06-03T16:15:00+00:00,8.06611425307841,TP2,2.0
DOGEUSDT,2026-06-03T14:15:00+00:00,0.09338,SHORT,2026-06-03T20:45:00+00:00,0.09086784356359245,TP2,2.0
DOTUSDT,2026-06-03T14:15:00+00:00,1.1157,SHORT,2026-06-03T14:45:00+00:00,1.1260748608773827,SL,-1.0
